survived,sex,age,class,fare,adult_minor,dataset,age_was_imputed,passenger_crew
False,male,70.0,Third,,Adult,Lusitania,False,Passenger
True,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,36.0,Third,,Adult,Lusitania,False,Passenger
True,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,37.0,Third,,Adult,Lusitania,False,Passenger
False,female,37.0,Third,,Adult,Lusitania,False,Passenger
False,male,41.0,Third,,Adult,Lusitania,False,Passenger
True,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,53.0,Third,,Adult,Lusitania,False,Passenger
True,male,35.0,Third,,Adult,Lusitania,False,Passenger
False,female,27.0,Third,,Adult,Lusitania,False,Passenger
True,female,24.0,Third,,Adult,Lusitania,False,Passenger
True,male,31.0,Third,,Adult,Lusitania,False,Passenger
True,female,39.0,Third,,Adult,Lusitania,False,Passenger
True,male,47.0,Third,,Adult,Lusitania,False,Passenger
True,male,11.0,Third,,Minor,Lusitania,False,Passenger
True,female,12.0,Third,,Minor,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,36.0,Third,,Adult,Lusitania,False,Passenger
True,female,42.0,Third,,Adult,Lusitania,False,Passenger
False,male,33.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,36.0,Third,,Adult,Lusitania,False,Passenger
False,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,34.0,Third,,Adult,Lusitania,False,Passenger
True,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,female,67.0,Third,,Adult,Lusitania,False,Passenger
True,female,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,73.0,Third,,Adult,Lusitania,False,Passenger
False,male,36.0,Third,,Adult,Lusitania,False,Passenger
True,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,72.0,Third,,Adult,Lusitania,False,Passenger
False,male,65.0,Third,,Adult,Lusitania,False,Passenger
True,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,33.0,Third,,Adult,Lusitania,False,Passenger
False,male,50.0,Third,,Adult,Lusitania,False,Passenger
False,female,19.0,Third,,Adult,Lusitania,False,Passenger
False,female,32.0,Third,,Adult,Lusitania,False,Passenger
True,female,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
False,female,22.0,Third,,Adult,Lusitania,False,Passenger
True,female,33.0,Third,,Adult,Lusitania,False,Passenger
True,female,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,female,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,59.0,Third,,Adult,Lusitania,False,Passenger
True,male,43.0,Third,,Adult,Lusitania,False,Passenger
False,male,25.0,Third,,Adult,Lusitania,False,Passenger
False,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,5.0,Third,,Minor,Lusitania,False,Passenger
False,female,25.0,Third,,Adult,Lusitania,False,Passenger
False,male,44.0,Third,,Adult,Lusitania,False,Passenger
False,male,23.0,Third,,Adult,Lusitania,False,Passenger
True,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,11.0,Third,,Minor,Lusitania,False,Passenger
False,female,35.0,Third,,Adult,Lusitania,False,Passenger
False,female,7.0,Third,,Minor,Lusitania,False,Passenger
False,male,11.0,Third,,Infant,Lusitania,False,Passenger
True,female,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,23.0,Third,,Adult,Lusitania,False,Passenger
False,male,21.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,20.0,Third,,Adult,Lusitania,False,Passenger
True,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,39.0,Third,,Adult,Lusitania,False,Passenger
False,female,26.0,Third,,Adult,Lusitania,False,Passenger
True,male,40.0,Third,,Adult,Lusitania,False,Passenger
True,male,34.0,Third,,Adult,Lusitania,False,Passenger
False,male,50.0,Third,,Adult,Lusitania,False,Passenger
False,female,24.0,Third,,Adult,Lusitania,False,Passenger
False,female,50.0,Third,,Adult,Lusitania,False,Passenger
False,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,11.0,Third,,Infant,Lusitania,False,Passenger
True,female,26.0,Third,,Adult,Lusitania,False,Passenger
True,female,35.0,Third,,Adult,Lusitania,False,Passenger
True,female,56.0,Third,,Adult,Lusitania,False,Passenger
False,male,31.0,Third,,Adult,Lusitania,False,Passenger
True,male,27.0,Third,,Adult,Lusitania,False,Passenger
True,male,22.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
False,male,23.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
True,male,32.0,Third,,Adult,Lusitania,False,Passenger
True,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
True,male,22.0,Third,,Adult,Lusitania,False,Passenger
False,female,24.0,Third,,Adult,Lusitania,False,Passenger
True,male,35.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
True,female,46.0,Third,,Adult,Lusitania,False,Passenger
True,male,31.0,Third,,Adult,Lusitania,False,Passenger
False,male,24.0,Third,,Adult,Lusitania,False,Passenger
False,male,4.0,Third,,Minor,Lusitania,False,Passenger
False,female,26.0,Third,,Adult,Lusitania,False,Passenger
False,female,31.0,Third,,Adult,Lusitania,False,Passenger
False,male,22.0,Third,,Adult,Lusitania,False,Passenger
True,female,29.0,Third,,Adult,Lusitania,False,Passenger
True,female,31.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,23.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,35.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
False,male,22.0,Third,,Adult,Lusitania,False,Passenger
False,male,46.0,Third,,Adult,Lusitania,False,Passenger
False,male,45.0,Third,,Adult,Lusitania,False,Passenger
False,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,21.0,Third,,Adult,Lusitania,False,Passenger
True,male,23.0,Third,,Adult,Lusitania,False,Passenger
True,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,34.0,Third,,Adult,Lusitania,False,Passenger
True,male,16.0,Third,,Minor,Lusitania,False,Passenger
False,male,40.0,Third,,Adult,Lusitania,False,Passenger
True,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,38.0,Third,,Adult,Lusitania,False,Passenger
True,male,44.0,Third,,Adult,Lusitania,False,Passenger
False,male,25.0,Third,,Adult,Lusitania,False,Passenger
True,male,34.0,Third,,Adult,Lusitania,False,Passenger
True,female,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,50.0,Third,,Adult,Lusitania,False,Passenger
False,female,26.0,Third,,Adult,Lusitania,False,Passenger
True,female,4.0,Third,,Minor,Lusitania,False,Passenger
True,female,4.0,Third,,Minor,Lusitania,False,Passenger
True,male,30.0,Third,,Adult,Lusitania,False,Passenger
True,female,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,female,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
True,male,8.0,Third,,Minor,Lusitania,False,Passenger
False,female,29.0,Third,,Adult,Lusitania,False,Passenger
True,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,35.0,Third,,Adult,Lusitania,False,Passenger
False,male,33.0,Third,,Adult,Lusitania,False,Passenger
False,female,30.0,Third,,Adult,Lusitania,False,Passenger
True,male,37.0,Third,,Adult,Lusitania,False,Passenger
True,male,50.0,Third,,Adult,Lusitania,False,Passenger
True,male,53.0,Third,,Adult,Lusitania,False,Passenger
True,male,15.0,Third,,Minor,Lusitania,False,Passenger
True,female,32.0,Third,,Adult,Lusitania,False,Passenger
True,female,53.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
True,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
True,male,19.0,Third,,Adult,Lusitania,False,Passenger
False,male,21.0,Third,,Adult,Lusitania,False,Passenger
False,male,48.0,Third,,Adult,Lusitania,False,Passenger
False,male,25.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
True,male,50.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
True,male,27.0,Third,,Adult,Lusitania,False,Passenger
True,female,24.0,Third,,Adult,Lusitania,False,Passenger
True,male,33.0,Third,,Adult,Lusitania,False,Passenger
False,female,24.0,Third,,Adult,Lusitania,False,Passenger
False,female,28.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
True,male,30.0,Third,,Adult,Lusitania,False,Passenger
True,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,male,37.0,Third,,Adult,Lusitania,False,Passenger
True,female,28.0,Third,,Adult,Lusitania,False,Passenger
False,male,22.0,Third,,Adult,Lusitania,False,Passenger
False,male,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,40.0,Third,,Adult,Lusitania,False,Passenger
False,male,46.0,Third,,Adult,Lusitania,False,Passenger
True,male,29.0,Third,,Adult,Lusitania,False,Passenger
False,female,40.0,Third,,Adult,Lusitania,False,Passenger
True,male,23.0,Third,,Adult,Lusitania,False,Passenger
True,male,28.0,Third,,Adult,Lusitania,False,Passenger
False,male,31.0,Third,,Adult,Lusitania,False,Passenger
True,male,23.0,Third,,Adult,Lusitania,False,Passenger
False,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
True,male,26.0,Third,,Adult,Lusitania,False,Passenger
False,male,17.0,Third,,Minor,Lusitania,False,Passenger
False,male,38.0,Third,,Adult,Lusitania,False,Passenger
True,male,42.0,Third,,Adult,Lusitania,False,Passenger
True,female,19.0,Third,,Adult,Lusitania,False,Passenger
True,male,21.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,18.0,Third,,Adult,Lusitania,False,Passenger
True,male,40.0,Third,,Adult,Lusitania,False,Passenger
False,female,40.0,Third,,Adult,Lusitania,False,Passenger
True,female,25.0,Third,,Adult,Lusitania,False,Passenger
True,male,28.0,Third,,Adult,Lusitania,False,Passenger
False,female,31.0,Third,,Adult,Lusitania,False,Passenger
False,female,40.0,Third,,Adult,Lusitania,False,Passenger
False,female,10.0,Third,,Minor,Lusitania,False,Passenger
True,female,25.0,Third,,Adult,Lusitania,False,Passenger
False,female,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,25.0,Third,,Adult,Lusitania,False,Passenger
False,male,19.0,Third,,Adult,Lusitania,False,Passenger
False,male,28.0,Third,,Adult,Lusitania,False,Passenger
True,male,31.0,Third,,Adult,Lusitania,False,Passenger
True,female,27.0,Third,,Adult,Lusitania,False,Passenger
False,female,22.0,Third,,Adult,Lusitania,False,Passenger
False,male,41.0,Third,,Adult,Lusitania,False,Passenger
True,male,48.0,Third,,Adult,Lusitania,False,Passenger
True,female,43.0,Third,,Adult,Lusitania,False,Passenger
False,female,22.0,Third,,Adult,Lusitania,False,Passenger
False,female,31.0,Third,,Adult,Lusitania,False,Passenger
False,male,40.0,Third,,Adult,Lusitania,False,Passenger
False,female,32.0,Third,,Adult,Lusitania,False,Passenger
False,female,69.0,Third,,Adult,Lusitania,False,Passenger
True,male,34.0,Third,,Adult,Lusitania,False,Passenger
True,female,30.0,Third,,Adult,Lusitania,False,Passenger
False,male,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,38.0,Third,,Adult,Lusitania,False,Passenger
False,male,45.0,Third,,Adult,Lusitania,False,Passenger
False,male,3.0,Third,,Infant,Lusitania,False,Passenger
False,male,6.0,Third,,Minor,Lusitania,False,Passenger
True,male,10.0,Third,,Minor,Lusitania,False,Passenger
False,female,37.0,Third,,Adult,Lusitania,False,Passenger
False,female,4.0,Third,,Minor,Lusitania,False,Passenger
False,female,5.0,Third,,Minor,Lusitania,False,Passenger
True,female,9.0,Third,,Minor,Lusitania,False,Passenger
False,male,4.0,Third,,Minor,Lusitania,False,Passenger
False,female,31.0,Third,,Adult,Lusitania,False,Passenger
False,female,2.0,Third,,Minor,Lusitania,False,Passenger
True,male,22.0,Third,,Adult,Lusitania,False,Passenger
False,male,45.0,Third,,Adult,Lusitania,False,Passenger
False,male,40.0,Third,,Adult,Lusitania,False,Passenger
True,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,female,27.0,Third,,Adult,Lusitania,False,Passenger
False,male,37.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
False,male,32.0,Third,,Adult,Lusitania,False,Passenger
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,34.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,28.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,44.0,Victualling,,Adult,Lusitania,False,Crew
False,male,17.0,Victualling,,Minor,Lusitania,False,Crew
True,male,38.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,female,40.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,37.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,29.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,15.0,Victualling,,Minor,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,44.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,53.0,Victualling,,Adult,Lusitania,False,Crew
True,male,33.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,15.0,Victualling,,Minor,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,31.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,female,40.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,45.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,47.0,Victualling,,Adult,Lusitania,False,Crew
True,female,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,26.0,Victualling,,Adult,Lusitania,False,Crew
True,male,30.0,Victualling,,Adult,Lusitania,False,Crew
False,male,20.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,36.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,45.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,24.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,42.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,45.0,Victualling,,Adult,Lusitania,False,Crew
False,male,45.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,38.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,22.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,26.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,26.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,38.0,Victualling,,Adult,Lusitania,False,Crew
True,male,26.0,Victualling,,Adult,Lusitania,False,Crew
True,male,30.0,Victualling,,Adult,Lusitania,False,Crew
False,female,24.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,38.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,29.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,31.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,24.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,30.0,Victualling,,Adult,Lusitania,False,Crew
True,male,16.0,Victualling,,Minor,Lusitania,False,Crew
True,male,16.0,Victualling,,Minor,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,33.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Minor,Lusitania,False,Crew
True,female,31.0,Victualling,,Adult,Lusitania,False,Crew
True,female,31.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,30.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,54.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,43.0,Victualling,,Adult,Lusitania,False,Crew
False,female,35.0,Victualling,,Adult,Lusitania,False,Crew
True,male,19.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,38.0,Victualling,,Adult,Lusitania,False,Crew
True,male,40.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,65.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,28.0,Victualling,,Adult,Lusitania,False,Crew
False,male,19.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,25.0,Victualling,,Adult,Lusitania,False,Crew
True,male,35.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,21.0,Victualling,,Adult,Lusitania,False,Crew
True,female,31.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,female,31.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,22.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,42.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,34.0,Victualling,,Adult,Lusitania,False,Crew
False,male,62.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,female,43.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,female,43.0,Victualling,,Adult,Lusitania,False,Crew
False,female,42.0,Victualling,,Adult,Lusitania,False,Crew
True,male,40.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,37.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,45.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,33.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,female,33.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
False,male,32.0,Victualling,,Adult,Lusitania,False,Crew
True,male,32.0,Victualling,,Adult,Lusitania,False,Crew
